Outlet_ID,Outlet_Name,Month,Product_Category,Product_Type,SKU_ID,Closing_Stock_Units,Safety_Stock_Units,Reorder_Point_Units,Demand_Forecast_Next_Month_Units,Stock_Status,Replenishment_Required,Recommended_Replenishment_Units,Stock_Availability_%,Inventory_Turnover_Ratio,Wastage_Units,Freshness_Rate_%,Shelf_Life_Days,Agent_Action,Agent_Priority,Agent_Explanation
OUT0422,Franchise Outlet 0422,2024-01,Packaged Goods,Non-Perishable,SKU-0422-02,2405,1025,2278,3416.666666666667,Healthy,No,2037,70.4,17.86,17,99.5,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0345,Franchise Outlet 0345,2023-07,Seasonal Products,Seasonal,SKU-0345-05,1084,317,775,1057.0,Healthy,No,290,100.0,11.97,11,98.8,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0374,Franchise Outlet 0374,2024-10,Personal Care,Non-Perishable,SKU-0374-04,499,248,441,827.6666666666666,Healthy,No,577,60.3,17.57,6,99.2,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0154,Franchise Outlet 0154,2023-12,Personal Care,Non-Perishable,SKU-0154-04,490,241,401,802.0,Healthy,No,553,61.1,15.17,4,99.5,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0589,Franchise Outlet 0589,2023-01,Personal Care,Non-Perishable,SKU-0589-04,1621,458,1120,1528.0,Healthy,No,365,100.0,12.19,15,99.0,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0014,Franchise Outlet 0014,2023-03,Personal Care,Non-Perishable,SKU-0014-04,722,249,582,831.5,Healthy,No,358,86.8,14.78,7,99.3,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0645,Franchise Outlet 0645,2024-07,Seasonal Products,Seasonal,SKU-0645-05,412,175,409,584.6666666666666,Healthy,No,348,70.5,11.21,7,98.6,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0402,Franchise Outlet 0402,2026-04,Packaged Goods,Non-Perishable,SKU-0402-02,852,315,734,1048.666666666667,Healthy,No,512,81.2,14.84,6,99.5,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0194,Franchise Outlet 0194,2023-03,Personal Care,Non-Perishable,SKU-0194-04,1421,531,944,1771.5,Healthy,No,882,80.2,14.0,19,98.8,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0232,Franchise Outlet 0232,2025-10,Packaged Goods,Non-Perishable,SKU-0232-02,326,93,227,309.6666666666667,Healthy,No,77,100.0,10.91,1,99.6,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0257,Franchise Outlet 0257,2026-02,Packaged Goods,Non-Perishable,SKU-0257-02,1548,482,1071,1607.0,Healthy,No,541,96.3,13.97,14,99.1,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0135,Franchise Outlet 0135,2024-11,Seasonal Products,Seasonal,SKU-0135-05,585,156,364,520.6666666666666,Healthy,No,92,100.0,11.34,11,97.9,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0279,Franchise Outlet 0279,2023-07,Personal Care,Non-Perishable,SKU-0279-04,1032,524,699,1748.333333333333,Healthy,No,1240,59.0,16.25,11,99.3,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0030,Franchise Outlet 0030,2024-04,Seasonal Products,Seasonal,SKU-0030-05,198,88,166,291.6666666666667,Healthy,No,182,67.9,17.34,6,98.2,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0665,Franchise Outlet 0665,2025-03,Seasonal Products,Seasonal,SKU-0665-05,822,250,528,834.0,Healthy,No,262,98.6,13.97,15,98.2,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0732,Franchise Outlet 0732,2025-11,Packaged Goods,Non-Perishable,SKU-0732-02,1811,745,1407,2484.0,Healthy,No,1418,72.9,16.51,17,99.4,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0632,Franchise Outlet 0632,2025-01,Packaged Goods,Non-Perishable,SKU-0632-02,1309,666,1110,2221.666666666667,Healthy,No,1579,58.9,19.04,16,99.4,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0269,Franchise Outlet 0269,2025-09,Personal Care,Non-Perishable,SKU-0269-04,1685,530,1119,1766.666666666667,Healthy,No,612,95.4,12.79,17,98.9,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0005,Franchise Outlet 0005,2024-06,Seasonal Products,Seasonal,SKU-0005-05,965,479,905,1598.333333333333,Healthy,No,1112,60.4,14.76,27,98.2,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0112,Franchise Outlet 0112,2025-01,Packaged Goods,Non-Perishable,SKU-0112-02,1261,360,840,1199.0,Healthy,No,298,100.0,13.75,9,99.4,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0277,Franchise Outlet 0277,2024-02,Packaged Goods,Non-Perishable,SKU-0277-02,863,369,697,1229.333333333333,Healthy,No,735,70.2,16.07,5,99.6,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0285,Franchise Outlet 0285,2025-04,Seasonal Products,Seasonal,SKU-0285-05,1442,478,903,1594.0,Healthy,No,630,90.5,12.46,39,97.4,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0195,Franchise Outlet 0195,2024-01,Seasonal Products,Seasonal,SKU-0195-05,2711,862,2203,2873.0,Healthy,No,1024,94.4,11.16,46,98.4,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0235,Franchise Outlet 0235,2023-10,Seasonal Products,Seasonal,SKU-0235-05,1104,468,884,1560.0,Healthy,No,924,70.8,16.63,35,97.8,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0052,Franchise Outlet 0052,2026-02,Packaged Goods,Non-Perishable,SKU-0052-02,714,301,468,1004.333333333333,Healthy,No,591,71.1,19.59,15,98.9,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0225,Franchise Outlet 0225,2026-01,Seasonal Products,Seasonal,SKU-0225-05,1114,333,740,1108.666666666667,Healthy,No,328,100.0,16.69,23,98.3,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0629,Franchise Outlet 0629,2025-04,Personal Care,Non-Perishable,SKU-0629-04,577,254,508,848.3333333333334,Healthy,No,525,68.0,15.72,10,98.9,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0270,Franchise Outlet 0270,2023-01,Seasonal Products,Seasonal,SKU-0270-05,737,196,413,652.0,Healthy,No,111,100.0,13.41,16,97.5,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0622,Franchise Outlet 0622,2026-03,Packaged Goods,Non-Perishable,SKU-0622-02,372,180,340,601.6666666666666,Healthy,No,410,61.8,14.72,7,98.7,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0660,Franchise Outlet 0660,2024-11,Seasonal Products,Seasonal,SKU-0660-05,2621,875,1458,2916.333333333333,Healthy,No,1170,89.9,13.57,48,98.3,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0189,Franchise Outlet 0189,2024-02,Personal Care,Non-Perishable,SKU-0189-04,242,95,148,317.0,Healthy,No,170,76.3,19.18,3,99.1,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0030,Franchise Outlet 0030,2024-09,Seasonal Products,Seasonal,SKU-0030-05,230,83,157,278.0,Healthy,No,131,82.7,15.39,4,98.5,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0695,Franchise Outlet 0695,2023-06,Seasonal Products,Seasonal,SKU-0695-05,1536,686,991,2286.0,Healthy,No,1436,67.2,15.3,31,98.3,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0015,Franchise Outlet 0015,2024-03,Seasonal Products,Seasonal,SKU-0015-05,974,408,906,1359.333333333333,Healthy,No,793,71.7,18.49,17,99.0,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0664,Franchise Outlet 0664,2023-09,Personal Care,Non-Perishable,SKU-0664-04,534,329,512,1096.0,Healthy,No,891,48.7,18.96,9,99.2,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0447,Franchise Outlet 0447,2024-02,Packaged Goods,Non-Perishable,SKU-0447-02,1397,472,787,1573.333333333333,Healthy,No,648,88.8,16.26,8,99.5,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0212,Franchise Outlet 0212,2026-01,Packaged Goods,Non-Perishable,SKU-0212-02,1432,586,1302,1952.0,Healthy,No,1106,73.4,14.36,12,99.4,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0092,Franchise Outlet 0092,2025-03,Packaged Goods,Non-Perishable,SKU-0092-02,537,201,469,669.6666666666666,Healthy,No,334,80.2,13.12,2,99.7,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0597,Franchise Outlet 0597,2025-01,Packaged Goods,Non-Perishable,SKU-0597-02,1631,744,1488,2480.0,Healthy,No,1593,65.8,17.57,13,99.6,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0525,Franchise Outlet 0525,2023-06,Seasonal Products,Seasonal,SKU-0525-05,1656,697,1162,2323.666666666667,Healthy,No,1365,71.3,14.34,53,97.3,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0227,Franchise Outlet 0227,2026-02,Packaged Goods,Non-Perishable,SKU-0227-02,1476,411,959,1369.666666666667,Healthy,No,305,100.0,13.94,4,99.7,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0369,Franchise Outlet 0369,2025-10,Personal Care,Non-Perishable,SKU-0369-04,606,398,531,1326.0,Healthy,No,1118,45.7,21.63,3,99.8,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0347,Franchise Outlet 0347,2024-05,Packaged Goods,Non-Perishable,SKU-0347-02,1395,449,1148,1497.333333333333,Healthy,No,551,93.2,9.75,14,98.9,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0170,Franchise Outlet 0170,2023-01,Seasonal Products,Seasonal,SKU-0170-05,525,280,373,933.0,Healthy,No,688,56.3,20.26,18,98.1,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0545,Franchise Outlet 0545,2025-07,Seasonal Products,Seasonal,SKU-0545-05,1515,457,1066,1522.0,Healthy,No,464,99.5,13.01,16,98.9,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0477,Franchise Outlet 0477,2025-08,Packaged Goods,Non-Perishable,SKU-0477-02,962,249,609,831.3333333333334,Healthy,No,118,100.0,9.84,9,98.8,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0617,Franchise Outlet 0617,2025-01,Packaged Goods,Non-Perishable,SKU-0617-02,1250,610,949,2034.0,Healthy,No,1394,61.5,22.39,18,99.2,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0475,Franchise Outlet 0475,2024-02,Seasonal Products,Seasonal,SKU-0475-05,1947,545,1150,1816.0,Healthy,No,414,100.0,14.23,25,98.7,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0457,Franchise Outlet 0457,2025-12,Packaged Goods,Non-Perishable,SKU-0457-02,1754,1173,1694,3910.0,Healthy,No,3329,44.9,21.52,9,99.8,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0335,Franchise Outlet 0335,2025-12,Seasonal Products,Seasonal,SKU-0335-05,329,165,312,550.3333333333334,Healthy,No,386,59.8,21.4,6,99.0,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0665,Franchise Outlet 0665,2025-01,Seasonal Products,Seasonal,SKU-0665-05,520,237,501,791.6666666666666,Healthy,No,509,65.7,17.76,12,98.6,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0402,Franchise Outlet 0402,2024-09,Packaged Goods,Non-Perishable,SKU-0402-02,1079,275,642,918.0,Healthy,No,114,100.0,13.1,10,99.0,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0284,Franchise Outlet 0284,2025-03,Personal Care,Non-Perishable,SKU-0284-04,160,76,143,251.6666666666667,Healthy,No,168,63.6,18.2,2,99.2,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0127,Franchise Outlet 0127,2023-02,Packaged Goods,Non-Perishable,SKU-0127-02,1092,664,885,2214.5178,Healthy,No,1787,49.3,22.89,13,99.5,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0680,Franchise Outlet 0680,2025-03,Seasonal Products,Seasonal,SKU-0680-05,4578,1158,2960,3860.666666666667,Healthy,No,441,100.0,12.05,60,98.5,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0077,Franchise Outlet 0077,2024-07,Packaged Goods,Non-Perishable,SKU-0077-02,968,489,815,1629.333333333333,Healthy,No,1150,59.4,20.53,17,99.0,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0355,Franchise Outlet 0355,2026-01,Seasonal Products,Seasonal,SKU-0355-05,687,233,596,777.3333333333334,Healthy,No,323,88.4,13.05,13,98.6,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0117,Franchise Outlet 0117,2025-06,Packaged Goods,Non-Perishable,SKU-0117-02,778,320,427,1066.666666666667,Healthy,No,609,72.9,16.39,8,99.2,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0735,Franchise Outlet 0735,2025-06,Seasonal Products,Seasonal,SKU-0735-05,3993,1762,2741,5873.0,Healthy,No,3642,68.0,19.47,120,98.0,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0475,Franchise Outlet 0475,2025-08,Seasonal Products,Seasonal,SKU-0475-05,1638,597,1260,1989.666666666667,Healthy,No,949,82.3,13.17,17,99.0,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0360,Franchise Outlet 0360,2025-02,Seasonal Products,Seasonal,SKU-0360-05,827,316,702,1053.333333333333,Healthy,No,542,78.5,12.31,23,97.7,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0070,Franchise Outlet 0070,2026-02,Seasonal Products,Seasonal,SKU-0070-05,893,382,722,1273.333333333333,Healthy,No,762,70.1,18.08,34,97.4,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0727,Franchise Outlet 0727,2024-06,Packaged Goods,Non-Perishable,SKU-0727-02,562,183,406,609.3333333333334,Healthy,No,230,92.2,12.9,6,99.1,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0162,Franchise Outlet 0162,2025-01,Packaged Goods,Non-Perishable,SKU-0162-02,591,183,386,610.0,Healthy,No,202,96.9,14.37,5,99.2,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0110,Franchise Outlet 0110,2024-06,Seasonal Products,Seasonal,SKU-0110-05,1997,624,1387,2080.666666666667,Healthy,No,708,96.0,11.71,51,97.1,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0637,Franchise Outlet 0637,2023-11,Packaged Goods,Non-Perishable,SKU-0637-02,1486,830,1291,2767.666666666667,Healthy,No,2112,53.7,19.83,28,98.9,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0152,Franchise Outlet 0152,2025-07,Packaged Goods,Non-Perishable,SKU-0152-02,763,444,740,1481.0,Healthy,No,1162,51.5,18.51,15,99.0,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0012,Franchise Outlet 0012,2026-04,Packaged Goods,Non-Perishable,SKU-0012-02,2958,920,2351,3065.666666666667,Healthy,No,1028,96.5,11.82,30,99.0,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0159,Franchise Outlet 0159,2025-09,Personal Care,Non-Perishable,SKU-0159-04,1005,341,682,1138.0,Healthy,No,474,88.3,10.65,9,99.0,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0447,Franchise Outlet 0447,2023-11,Packaged Goods,Non-Perishable,SKU-0447-02,841,417,695,1390.333333333333,Healthy,No,966,60.5,18.45,15,99.1,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0007,Franchise Outlet 0007,2023-06,Packaged Goods,Non-Perishable,SKU-0007-02,534,272,393,905.0,Healthy,No,643,59.0,16.46,7,99.2,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0297,Franchise Outlet 0297,2023-03,Packaged Goods,Non-Perishable,SKU-0297-02,1016,316,772,1052.0,Healthy,No,352,96.6,14.39,4,99.7,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0299,Franchise Outlet 0299,2023-02,Personal Care,Non-Perishable,SKU-0299-04,1160,622,1037,2075.0,Healthy,No,1537,55.9,18.71,6,99.7,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0164,Franchise Outlet 0164,2023-11,Personal Care,Non-Perishable,SKU-0164-04,503,279,496,930.0,Healthy,No,706,54.1,16.86,8,99.1,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0462,Franchise Outlet 0462,2024-10,Packaged Goods,Non-Perishable,SKU-0462-02,434,217,314,724.0,Healthy,No,507,59.9,17.61,2,99.7,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0589,Franchise Outlet 0589,2024-04,Personal Care,Non-Perishable,SKU-0589-04,1301,514,1256,1713.333333333333,Healthy,No,926,75.9,12.95,6,99.6,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0254,Franchise Outlet 0254,2023-01,Personal Care,Non-Perishable,SKU-0254-04,2186,1081,1802,3603.0,Healthy,No,2498,60.7,18.65,40,98.9,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0309,Franchise Outlet 0309,2023-08,Personal Care,Non-Perishable,SKU-0309-04,552,191,318,637.3333333333334,Healthy,No,276,86.6,12.4,3,99.4,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0517,Franchise Outlet 0517,2025-05,Packaged Goods,Non-Perishable,SKU-0517-02,1857,644,1575,2148.0,Healthy,No,935,86.5,12.99,11,99.5,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0055,Franchise Outlet 0055,2026-04,Seasonal Products,Seasonal,SKU-0055-05,541,256,483,852.6666666666666,Healthy,No,568,63.4,17.64,14,98.2,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0464,Franchise Outlet 0464,2023-04,Personal Care,Non-Perishable,SKU-0464-04,611,249,470,828.6666666666666,Healthy,No,467,73.7,13.98,4,99.5,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0235,Franchise Outlet 0235,2025-11,Seasonal Products,Seasonal,SKU-0235-05,1264,432,816,1439.666666666667,Healthy,No,608,87.8,15.12,45,97.2,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
