Record_ID,Outlet_ID,Outlet_Name,Outlet_Type,City,State,Region,Month,Footfall,Orders,Conversion_Rate_%,Average_Order_Value_INR,Sales_Revenue_INR,COGS_INR,Operating_Cost_INR,Marketing_Spend_INR,Profit_INR,Profit_Margin_%,Employees,Employee_Turnover_%,Customer_Satisfaction_1_5,Complaints
REC017142,OUT0403,Franchise Outlet 0403,Franchise,Indore,Madhya Pradesh,West,2024-08,3846.0,861.0,22.41,1013.04,872225.19,408277.3,163799.44,42468.2,257680.25,29.54,17,9.46,3.18,39.0
REC017143,OUT0202,Franchise Outlet 0202,Franchise,Vijayawada,Andhra Pradesh,South,2023-02,4439.0,1639.0,36.93,1052.01,1724252.03,889687.24,384907.57,37767.37,411889.85,23.89,12,5.45,4.44,18.0
REC017144,OUT0703,Franchise Outlet 0703,Franchise,Indore,Madhya Pradesh,West,2026-02,4377.0,1511.0,34.54,1568.86,2370550.34,1176874.09,421016.56,167347.1,605312.59,25.53,13,9.97,3.31,16.0
REC017145,OUT0563,Franchise Outlet 0563,Franchise,Mysuru,Karnataka,South,2024-08,11818.0,3230.0,27.33,498.67,1610709.11,789366.27,368807.71,58735.19,393799.94,24.45,8,2.26,4.36,16.0
REC017146,OUT0323,Franchise Outlet 0323,Franchise,Mysuru,Karnataka,South,2023-04,5402.0,803.0,14.87,1646.36,1322024.44,803613.74,350691.56,95239.68,72479.46,5.48,16,10.25,2.77,32.0
REC017147,OUT0046,Franchise Outlet 0046,Franchise,Vadodara,Gujarat,West,2023-07,8782.0,1492.0,17.0,664.99,992166.38,616476.75,192712.82,33229.62,149747.19,15.09,17,6.77,3.82,28.0
REC017148,OUT0541,Franchise Outlet 0541,Franchise,Ludhiana,Punjab,North,2024-05,5361.0,1249.0,23.3,945.75,1181238.62,720210.83,181250.41,42729.99,237047.39,20.07,23,12.12,3.41,27.0
REC017149,OUT0612,Franchise Outlet 0612,Franchise,Surat,Gujarat,West,2023-08,6948.0,1124.0,16.18,1641.07,1844564.0,866896.0,462427.25,146560.74,368680.01,19.99,24,8.15,3.59,16.0
REC017150,OUT0690,Franchise Outlet 0690,Franchise,Siliguri,West Bengal,East,2024-10,11526.0,3762.0,32.65,1312.03,4935864.39,2771436.12,893293.77,211036.24,1060098.26,21.48,18,4.99,2.97,25.0
REC017151,OUT0477,Franchise Outlet 0477,Company-Owned,Guwahati,Assam,East,2024-04,3584.0,897.0,25.04,1287.71,1155073.83,728076.83,206894.81,63163.84,156938.36,13.59,18,8.11,3.93,23.0
REC017152,OUT0549,Franchise Outlet 0549,Franchise,Mumbai,Maharashtra,West,2025-11,7805.0,1410.0,18.07,1606.28,2264849.06,1173786.38,318806.95,89366.01,682889.73,30.15,14,8.32,3.54,33.0
REC017153,OUT0325,Franchise Outlet 0325,Franchise,Kolkata,West Bengal,East,2025-12,3094.0,417.0,13.5,1287.92,537063.59,317444.42,147216.95,37571.07,34831.15,6.49,15,14.36,2.99,36.0
REC017154,OUT0049,Franchise Outlet 0049,Franchise,Chennai,Tamil Nadu,South,2023-08,11043.0,2676.0,24.24,1079.66,2889160.27,1452532.05,729257.44,211528.92,495841.85,17.16,16,2.95,4.35,16.0
REC017155,OUT0138,Franchise Outlet 0138,Franchise,Hyderabad,Telangana,South,2024-07,7979.0,1569.0,19.67,920.49,1444241.73,814178.8,422593.69,99177.08,108292.16,7.5,18,6.21,3.01,26.0
REC017156,OUT0539,Franchise Outlet 0539,Company-Owned,Ranchi,Jharkhand,East,2025-09,7518.0,1161.0,15.45,1412.59,1640011.53,740372.6,335230.79,102458.96,461949.17,28.17,15,7.54,3.25,35.0
REC017157,OUT0420,Franchise Outlet 0420,Franchise,Siliguri,West Bengal,East,2024-08,7915.0,1568.0,19.81,1458.91,2287565.81,1186173.43,654260.7,126267.94,320863.74,14.03,21,1.4,4.27,20.0
REC017158,OUT0017,Franchise Outlet 0017,Franchise,Bengaluru,Karnataka,South,2026-01,11104.0,2701.0,24.33,561.7,1517143.99,754990.83,254673.03,72568.31,434911.82,28.67,21,6.44,3.07,26.0
REC017159,OUT0350,Franchise Outlet 0350,Franchise,Coimbatore,Tamil Nadu,South,2026-01,4796.0,984.0,20.52,920.08,905356.5,510977.07,259962.86,64319.13,70097.44,7.74,20,13.24,3.26,22.0
REC017160,OUT0577,Franchise Outlet 0577,Franchise,Dehradun,Uttarakhand,North,2025-02,7678.0,1367.0,17.81,1853.08,2533157.89,1577986.65,614341.31,139246.36,201583.57,7.96,15,7.17,3.55,23.0
REC017161,OUT0702,Franchise Outlet 0702,Franchise,Surat,Gujarat,West,2024-12,10737.0,3495.0,32.56,1194.65,4175298.34,2398004.1,938962.27,193217.28,645114.7,15.45,19,4.38,4.1,19.0
REC017162,OUT0558,Franchise Outlet 0558,Franchise,Hyderabad,Telangana,South,2025-04,6506.0,2011.0,30.91,1662.96,3344207.61,2108092.05,903966.29,154239.38,177909.89,5.32,18,12.66,3.79,22.0
REC017163,OUT0479,Franchise Outlet 0479,Franchise,Ranchi,Jharkhand,East,2025-03,3037.0,743.0,24.48,1097.99,815805.87,447769.5,222002.57,59918.05,86115.76,10.56,15,6.2,3.36,25.0
REC017164,OUT0424,Franchise Outlet 0424,Franchise,Delhi,Delhi,North,2025-04,2660.0,535.0,20.13,910.78,487267.34,274972.88,85579.58,20254.01,106460.87,21.85,28,5.72,3.74,25.0
REC017165,OUT0529,Franchise Outlet 0529,Franchise,Chennai,Tamil Nadu,South,2024-10,10825.0,2258.0,20.86,945.49,2134913.41,1008497.35,301204.8,54897.63,770313.64,36.08,9,4.97,3.5,21.0
REC017166,OUT0248,Franchise Outlet 0248,Franchise,Jammu,Jammu & Kashmir,North,2025-09,1346.0,195.0,14.5,897.03,174920.89,112477.34,29670.32,6358.95,26414.28,15.1,15,9.63,2.73,32.0
REC017167,OUT0333,Franchise Outlet 0333,Franchise,Chandigarh,Chandigarh,North,2026-02,4737.0,888.0,18.75,1475.94,1310637.59,781828.31,372479.76,103256.0,53073.53,4.05,15,8.29,2.58,30.0
REC017168,OUT0646,Franchise Outlet 0646,Franchise,Vadodara,Gujarat,West,2025-08,10932.0,3710.0,33.94,1307.83,4852048.38,2936083.27,1143060.26,329704.54,443200.3,9.13,25,11.07,4.39,10.0
REC017169,OUT0253,Franchise Outlet 0253,Franchise,Indore,Madhya Pradesh,West,2024-02,12681.0,2431.0,19.18,1567.15,3809740.37,1840281.6,1061030.95,89467.39,818960.43,21.5,18,11.06,3.12,23.0
REC017170,OUT0745,Franchise Outlet 0745,Franchise,Kolkata,West Bengal,East,2025-10,8623.0,1597.0,18.52,833.5,1331105.99,711213.01,382022.86,30575.41,207294.71,15.57,19,7.49,3.36,28.0
REC017171,OUT0195,Franchise Outlet 0195,Company-Owned,Nashik,Maharashtra,West,2023-06,13259.0,3345.0,25.23,818.25,2737032.65,1300899.58,819855.78,159888.71,456388.58,16.67,18,6.61,3.27,18.0
REC017172,OUT0229,Franchise Outlet 0229,Franchise,Chennai,Tamil Nadu,South,2024-01,3428.0,794.0,23.17,1025.81,814493.08,436161.85,176936.44,31869.05,169525.75,20.81,14,6.25,4.0,25.0
REC017173,OUT0368,Franchise Outlet 0368,Franchise,Jammu,Jammu & Kashmir,North,2024-03,3670.0,461.0,12.57,1220.05,562441.01,281872.84,153473.72,30458.46,96636.0,17.18,24,9.46,3.08,36.0
REC017174,OUT0335,Franchise Outlet 0335,Franchise,Jaipur,Rajasthan,North,2023-10,3547.0,509.0,14.35,679.65,345939.82,166161.49,51661.2,7065.42,121051.71,34.99,12,9.63,2.95,25.0
REC017175,OUT0330,Franchise Outlet 0330,Franchise,Siliguri,West Bengal,East,2025-10,3917.0,1042.0,26.62,1188.55,1238472.22,765368.58,250086.26,64962.69,158054.68,12.76,13,8.16,4.01,9.0
REC017176,OUT0086,Franchise Outlet 0086,Franchise,Bhubaneswar,Odisha,East,2025-11,13745.0,4745.0,34.53,1337.57,6346789.71,4053165.08,1456466.63,284404.94,552753.06,8.71,12,5.05,4.35,20.0
REC017177,OUT0145,Franchise Outlet 0145,Franchise,Kolkata,West Bengal,East,2024-12,6786.0,780.0,11.5,1152.22,898729.11,539593.35,157149.59,60024.5,141961.66,15.8,18,11.27,2.74,29.0
REC017178,OUT0220,Franchise Outlet 0220,Franchise,Pune,Maharashtra,West,2024-01,3002.0,796.0,26.54,638.78,508471.64,301846.98,90958.28,18709.48,96956.91,19.07,11,4.22,3.9,6.0
REC017179,OUT0029,Franchise Outlet 0029,Franchise,Ranchi,Jharkhand,East,2023-01,5384.0,1029.0,19.11,1535.59,1580121.29,733399.88,244472.55,101738.74,500510.12,31.68,17,11.98,2.85,26.0
REC017180,OUT0551,Franchise Outlet 0551,Franchise,Ahmedabad,Gujarat,West,2023-02,3337.0,684.0,20.53,1157.69,791860.3,371118.39,138708.41,48177.18,233856.31,29.53,18,11.27,2.36,30.0
REC017181,OUT0199,Franchise Outlet 0199,Franchise,Chennai,Tamil Nadu,South,2025-02,9284.0,1691.0,18.22,1703.68,2880920.18,1871131.85,713725.16,65763.55,230299.63,7.99,5,11.66,3.35,19.0
REC017182,OUT0630,Franchise Outlet 0630,Franchise,Siliguri,West Bengal,East,2026-01,6246.0,988.0,15.82,703.63,695190.9,398376.9,142393.94,23263.93,131156.13,18.87,24,8.6,4.14,19.0
REC017183,OUT0127,Franchise Outlet 0127,Franchise,Dehradun,Uttarakhand,North,2024-01,11061.0,2409.0,21.78,1526.7,3677818.0,1901163.86,773794.35,213447.74,789412.07,21.46,16,8.06,3.53,17.0
REC017184,OUT0352,Franchise Outlet 0352,Franchise,Vijayawada,Andhra Pradesh,South,2024-07,2471.0,300.0,12.15,466.03,139808.58,70512.39,29069.37,4621.23,35605.6,25.47,16,5.97,3.3,22.0
REC017185,OUT0528,Franchise Outlet 0528,Franchise,Hyderabad,Telangana,South,2023-10,6471.0,883.0,13.65,1355.21,1196654.59,564383.93,235437.9,40600.44,356232.31,29.77,18,3.25,2.91,28.0
REC017186,OUT0507,Franchise Outlet 0507,Franchise,Guwahati,Assam,East,2025-06,3860.0,807.0,20.92,699.53,564520.56,356870.34,147663.49,41054.3,18932.42,3.35,18,4.43,3.67,25.0
REC017187,OUT0602,Franchise Outlet 0602,Franchise,Amritsar,Punjab,North,2024-05,3142.0,562.0,17.9,725.45,407702.94,232531.41,88339.53,31843.71,54988.29,13.49,7,13.37,3.02,41.0
REC017188,OUT0242,Franchise Outlet 0242,Franchise,Amritsar,Punjab,North,2023-06,5128.0,971.0,18.94,1123.46,1090878.2,627772.84,165410.34,60626.76,237068.26,21.73,15,9.18,2.77,31.0
REC017189,OUT0237,Franchise Outlet 0237,Franchise,Guwahati,Assam,East,2024-03,10417.0,2105.0,20.22,488.25,1027776.21,464507.32,193352.56,36552.95,333363.38,32.44,22,8.21,3.66,20.0
REC017190,OUT0138,Franchise Outlet 0138,Franchise,Hyderabad,Telangana,South,2023-03,9176.0,1613.0,17.58,996.35,1607111.1,957299.29,241040.25,49223.49,359548.06,22.37,18,9.82,3.84,23.0
REC017191,OUT0421,Franchise Outlet 0421,Franchise,Ludhiana,Punjab,North,2025-03,2823.0,594.0,21.05,748.16,444408.46,279121.69,97261.13,19557.4,48468.24,10.91,18,8.73,2.83,21.0
REC017192,OUT0438,Franchise Outlet 0438,Franchise,Hyderabad,Telangana,South,2023-05,4724.0,1098.0,23.25,547.86,601549.72,316297.23,87333.18,31145.82,166773.49,27.72,21,5.94,3.56,21.0
REC017193,OUT0194,Franchise Outlet 0194,Franchise,Nagpur,Maharashtra,West,2023-01,6288.0,1776.0,28.25,1796.57,3190712.59,1716386.89,728414.5,76918.18,668993.03,20.97,16,11.2,4.43,11.0
REC017194,OUT0585,Franchise Outlet 0585,Franchise,Nashik,Maharashtra,West,2025-01,4804.0,852.0,17.75,1490.17,1269627.75,654443.52,361914.74,63883.76,189385.72,14.92,18,8.54,3.17,25.0
REC017195,OUT0733,Franchise Outlet 0733,Franchise,Indore,Madhya Pradesh,West,2024-04,6786.0,1428.0,21.05,553.88,790941.07,387505.32,114479.42,38649.14,250307.19,31.65,18,6.42,3.83,28.0
REC017196,OUT0310,Franchise Outlet 0310,Franchise,Pune,Maharashtra,West,2024-12,6658.0,984.0,14.79,1248.06,1228091.72,745189.53,289103.1,51934.2,141864.88,11.55,19,10.88,3.26,29.0
REC017197,OUT0388,Franchise Outlet 0388,Franchise,Patna,Bihar,East,2026-03,6625.0,1404.0,21.19,896.12,1258157.27,617583.67,343665.07,57128.96,239779.56,19.06,12,14.47,1.96,43.0
REC017198,OUT0219,Franchise Outlet 0219,Franchise,Mumbai,Maharashtra,West,2024-11,7179.0,1501.0,20.91,728.8,1093932.66,708640.41,212756.29,58638.98,113896.98,10.41,10,12.32,3.23,17.0
REC017199,OUT0537,Franchise Outlet 0537,Franchise,Guwahati,Assam,East,2025-05,6498.0,1868.0,28.75,1043.52,1949294.94,1199951.14,484476.97,77737.29,187129.54,9.6,16,5.32,3.79,16.0
REC017200,OUT0473,Franchise Outlet 0473,Franchise,Mysuru,Karnataka,South,2023-08,10451.0,2718.0,26.02,917.67,2494216.93,1521913.24,429247.96,149754.9,393300.84,15.77,16,7.94,4.7,15.0
REC017202,OUT0530,Franchise Outlet 0530,Franchise,Coimbatore,Tamil Nadu,South,2026-03,,1010.0,30.74,1694.77,1711712.89,1094511.58,258600.72,55131.87,303468.72,17.73,12,9.09,3.8,24.0
REC017203,OUT0434,Franchise Outlet 0434,Franchise,Nagpur,Maharashtra,West,2025-09,4328.0,1178.0,27.22,519.57,612048.51,299673.36,86605.34,35512.38,190257.43,31.09,10,7.22,4.39,21.0
REC017204,OUT0531,Franchise Outlet 0531,Franchise,Kochi,Kerala,South,2023-02,14971.0,4057.0,27.1,662.54,2687908.33,1256909.73,567691.7,122919.24,740387.66,27.55,19,3.91,3.78,20.0
REC017205,OUT0412,Franchise Outlet 0412,Company-Owned,Vijayawada,Andhra Pradesh,South,2025-02,10382.0,2368.0,22.82,893.46,2115702.21,1125856.62,484584.89,64838.35,440422.36,20.82,8,6.35,3.07,25.0
REC017206,OUT0649,Franchise Outlet 0649,Franchise,Chennai,Tamil Nadu,South,2024-07,8022.0,1391.0,17.35,640.43,890837.88,474309.99,155224.72,20561.92,240741.25,27.02,26,7.18,3.58,24.0
REC017207,OUT0169,Franchise Outlet 0169,Franchise,Chennai,Tamil Nadu,South,2024-11,4657.0,1065.0,22.88,979.77,1043460.28,552580.74,295222.43,55197.53,140459.58,13.46,17,9.53,2.44,28.0
REC017208,OUT0484,Franchise Outlet 0484,Franchise,Delhi,Delhi,North,2023-08,12378.0,3296.0,26.64,1162.4,3831259.55,2096520.61,1022192.54,284328.17,428218.24,11.18,17,5.3,3.95,15.0
REC017209,OUT0481,Franchise Outlet 0481,Franchise,Ludhiana,Punjab,North,2024-03,3043.0,850.0,27.96,679.69,577733.41,339540.8,165123.86,28821.76,44246.98,7.66,24,5.06,3.24,27.0
REC017210,OUT0431,Franchise Outlet 0431,Franchise,Ahmedabad,Gujarat,West,2026-03,5971.0,1175.0,19.69,1337.52,1571583.74,940348.96,232540.08,33843.99,364850.71,23.22,11,10.46,3.29,21.0
REC017211,OUT0711,Franchise Outlet 0711,Franchise,Kochi,Kerala,South,2024-01,9662.0,2216.0,22.94,1117.66,2476726.48,1570812.24,742651.63,153464.43,9798.18,0.4,15,11.42,3.22,27.0
REC017212,OUT0431,Franchise Outlet 0431,Franchise,Ahmedabad,Gujarat,West,2025-06,6404.0,1320.0,,1375.62,1815824.66,1120379.52,509704.65,82048.66,103691.83,5.71,11,6.98,3.3,27.0
REC017213,OUT0517,Franchise Outlet 0517,Franchise,Dehradun,Uttarakhand,North,2023-04,10712.0,2205.0,20.59,581.62,1282474.4,782048.66,281453.92,91769.56,127202.26,9.92,20,4.15,3.65,24.0
REC017214,OUT0464,Franchise Outlet 0464,Franchise,Nagpur,Maharashtra,West,2024-06,4335.0,836.0,19.29,1239.98,1036623.41,614920.49,196398.25,30993.78,194310.9,18.74,24,10.22,4.15,19.0
REC017215,OUT0444,Franchise Outlet 0444,Franchise,Visakhapatnam,Andhra Pradesh,South,2024-03,4671.0,597.0,12.79,1424.87,850646.83,478272.1,145464.28,19973.17,206937.29,24.33,19,13.41,2.88,40.0
REC017216,OUT0279,Franchise Outlet 0279,Franchise,Mumbai,Maharashtra,West,2023-06,5329.0,1553.0,29.15,926.08,1438205.41,877690.21,391711.35,34598.01,134205.84,9.33,19,3.75,3.72,17.0
REC017217,OUT0537,Franchise Outlet 0537,Franchise,Guwahati,Assam,East,2024-10,6458.0,2001.0,30.99,988.86,1978713.83,1053152.06,447347.8,122932.55,355281.43,17.96,16,5.77,3.66,20.0
REC017218,OUT0348,Franchise Outlet 0348,Franchise,Hyderabad,Telangana,South,2024-10,8935.0,1705.0,19.09,1710.32,2916098.69,1739453.56,465694.77,227471.44,483478.91,16.58,27,6.6,3.03,26.0
REC017219,OUT0709,Franchise Outlet 0709,Franchise,Chennai,Tamil Nadu,South,2024-04,10809.0,2361.0,21.85,558.93,1319635.17,751053.54,368526.83,73722.15,126332.66,9.57,18,6.76,2.85,31.0
REC017220,OUT0437,Franchise Outlet 0437,Franchise,Bengaluru,Karnataka,South,2025-07,6619.0,1792.0,27.08,1020.09,1827992.44,1030550.67,497007.49,125524.1,174910.17,9.57,22,9.11,3.07,36.0
REC017221,OUT0524,Franchise Outlet 0524,Franchise,Nagpur,Maharashtra,West,2023-07,4899.0,1053.0,21.51,898.15,945750.64,469790.82,180488.44,65027.58,230443.8,24.37,12,11.09,3.13,17.0
REC017222,OUT0267,Franchise Outlet 0267,Franchise,Guwahati,Assam,East,2025-04,15057.0,3398.0,22.57,1148.64,3903073.31,2024200.93,680679.9,116319.56,1081872.91,27.72,16,9.52,3.74,14.0
REC017223,OUT0041,Franchise Outlet 0041,Franchise,Ahmedabad,Gujarat,West,2024-08,9800.0,2712.0,27.68,837.13,2270292.42,1125421.49,664473.73,171636.04,308761.16,13.6,13,7.65,2.99,29.0
REC017224,OUT0303,Franchise Outlet 0303,Franchise,Chandigarh,Chandigarh,North,2025-05,11384.0,2180.0,19.16,1338.81,2918610.97,1437772.92,528594.03,200957.63,751286.4,25.74,15,6.43,3.06,19.0
REC017225,OUT0372,Franchise Outlet 0372,Franchise,Surat,Gujarat,West,2026-02,2586.0,735.0,28.46,1617.12,1188586.7,606847.52,308032.46,68520.0,205186.72,17.26,21,4.66,3.9,27.0
REC017226,OUT0173,Franchise Outlet 0173,Franchise,Mysuru,Karnataka,South,2024-11,,671.0,15.33,1553.3,1042267.25,510146.23,219494.21,32457.3,280169.5,26.88,20,15.28,3.57,32.0
REC017227,OUT0481,Franchise Outlet 0481,Franchise,Ludhiana,Punjab,North,2025-10,2984.0,722.0,24.21,691.93,499572.28,285285.47,79329.8,11753.56,123203.46,24.66,24,6.41,,23.0
REC017228,OUT0457,Franchise Outlet 0457,Franchise,Dehradun,Uttarakhand,North,2024-12,12498.0,3967.0,31.75,1242.25,4927993.82,3089696.7,1476878.58,263674.41,97744.13,1.98,19,7.66,3.51,13.0
REC017229,OUT0627,Franchise Outlet 0627,Franchise,Guwahati,Assam,East,2023-12,11949.0,3852.0,32.24,1219.32,4696839.22,2286816.07,1252344.0,277707.62,879971.52,18.74,21,7.09,3.44,16.0
REC017230,OUT0602,Franchise Outlet 0602,Franchise,Amritsar,Punjab,North,2025-05,2926.0,497.0,17.01,731.74,363673.23,217436.81,73915.83,21910.16,50410.43,13.86,7,7.94,3.31,31.0
REC017231,OUT0087,Franchise Outlet 0087,Franchise,Guwahati,Assam,East,2023-01,8338.0,2065.0,24.77,1166.39,2408585.31,1542438.14,369819.19,191295.32,305032.66,12.66,18,6.46,3.77,16.0
REC017232,OUT0619,Franchise Outlet 0619,Franchise,Chennai,Tamil Nadu,South,2024-05,2324.0,468.0,20.16,1579.38,739150.36,352695.86,198706.54,41879.86,145868.09,19.73,28,8.56,3.56,29.0
REC017233,OUT0160,Franchise Outlet 0160,Franchise,Pune,Maharashtra,West,2024-11,5574.0,1058.0,18.99,1455.57,1539989.22,756905.77,387584.31,53768.77,341730.37,22.19,26,5.55,3.35,27.0
REC017234,OUT0468,Franchise Outlet 0468,Franchise,Hyderabad,Telangana,South,2023-11,4646.0,1670.0,35.96,1900.86,3174436.65,1904995.89,816745.86,229838.4,222856.5,7.02,14,8.01,4.83,18.0
REC017235,OUT0056,Franchise Outlet 0056,Franchise,Bhubaneswar,Odisha,East,2023-03,,1157.0,15.87,1028.1,1189508.36,617183.82,218283.3,33807.6,320233.64,26.92,31,12.39,2.8,23.0
REC017236,OUT0430,Franchise Outlet 0430,Franchise,Pune,Maharashtra,West,2023-10,3380.0,748.0,22.15,546.96,409128.52,263423.91,93137.79,9853.82,42713.01,10.44,18,7.57,3.68,18.0
REC017237,OUT0419,Franchise Outlet 0419,Franchise,Ranchi,Jharkhand,East,2026-01,7108.0,2511.0,35.34,1413.24,3548634.43,1838009.3,1033920.43,165936.05,510768.65,14.39,18,4.65,4.14,15.0
REC017238,OUT0228,Franchise Outlet 0228,Franchise,Hyderabad,Telangana,South,2025-08,7545.0,1182.0,15.68,1300.16,1536785.74,994532.01,363925.23,30758.6,147569.91,9.6,15,6.33,3.79,17.0
REC017239,OUT0733,Franchise Outlet 0733,Franchise,Indore,Madhya Pradesh,West,2023-02,7124.0,1478.0,20.75,589.62,871454.82,404602.8,212032.58,64995.03,189824.42,21.78,18,3.41,4.31,15.0
REC017240,OUT0509,Franchise Outlet 0509,Franchise,Ranchi,Jharkhand,East,2024-08,5274.0,998.0,18.93,1226.79,1224338.66,748113.2,341366.92,46184.76,88673.79,7.24,20,4.49,3.72,20.0
REC017241,OUT0690,Franchise Outlet 0690,Franchise,Siliguri,West Bengal,East,2023-07,11345.0,3474.0,30.63,1367.59,4751001.47,2141115.23,1100065.97,312478.67,1197341.59,25.2,18,11.74,3.14,23.0
REC017242,OUT0080,Franchise Outlet 0080,Franchise,Coimbatore,Tamil Nadu,South,2024-09,6604.0,953.0,14.44,1195.99,1139776.23,691807.74,331023.99,40542.97,76401.53,6.7,18,10.05,2.39,31.0
REC017243,OUT0489,Franchise Outlet 0489,Franchise,Mumbai,Maharashtra,West,2023-07,12240.0,3958.0,32.34,880.61,3485447.02,1964362.17,525117.78,223114.28,772852.79,22.17,13,4.66,3.8,20.0
REC017244,OUT0746,Franchise Outlet 0746,Franchise,Bhubaneswar,Odisha,East,2024-11,2985.0,556.0,18.64,1651.11,918018.46,547286.3,189215.11,42638.47,138878.58,15.13,9,11.33,2.89,31.0
REC017245,OUT0185,Franchise Outlet 0185,Franchise,Jaipur,Rajasthan,North,2024-07,3687.0,877.0,23.81,1260.88,1105788.33,643396.26,213407.13,53988.33,194996.61,17.63,9,11.68,4.23,15.0
REC017246,OUT0322,Franchise Outlet 0322,Franchise,Vijayawada,Andhra Pradesh,South,2024-09,4165.0,1378.0,33.09,517.39,712969.54,322148.9,175169.24,55651.01,160000.39,22.44,23,9.34,4.55,17.0
REC017247,OUT0466,Franchise Outlet 0466,Franchise,Vadodara,Gujarat,West,2023-09,2948.0,752.0,25.52,1373.0,1032492.43,585972.15,296105.49,78350.67,72064.12,6.98,16,12.29,2.98,24.0
REC017248,OUT0679,Franchise Outlet 0679,Franchise,Chennai,Tamil Nadu,South,2023-11,10259.0,2279.0,22.22,586.73,1337154.65,855263.55,274829.52,68930.98,138130.61,10.33,21,9.61,3.66,19.0
REC017249,OUT0154,Franchise Outlet 0154,Franchise,Delhi,Delhi,North,2024-08,4164.0,722.0,17.35,1696.54,1224902.19,745198.11,338452.07,28622.29,112629.72,9.19,26,13.34,2.7,34.0
REC017250,OUT0407,Franchise Outlet 0407,Franchise,Bengaluru,Karnataka,South,2024-07,4340.0,1048.0,24.16,1506.96,1579293.74,925466.9,469310.49,40229.49,144286.86,9.14,20,9.04,3.61,22.0
REC017251,OUT0169,Franchise Outlet 0169,Franchise,Chennai,Tamil Nadu,South,2023-08,4728.0,1079.0,22.82,1018.7,1099174.1,713522.74,234542.31,78084.82,73024.24,6.64,17,6.72,3.19,31.0
REC017252,OUT0614,Franchise Outlet 0614,Franchise,Nagpur,Maharashtra,West,2025-06,1642.0,318.0,19.42,1544.8,491246.13,275926.83,121940.61,25551.18,67827.51,13.81,12,8.82,3.0,31.0
REC017253,OUT0025,Franchise Outlet 0025,Franchise,Kolkata,West Bengal,East,2023-02,5055.0,1530.0,30.28,1606.25,2457556.51,1596349.62,673832.0,160572.48,26802.41,1.09,11,9.1,4.42,18.0
REC017254,OUT0586,Franchise Outlet 0586,Franchise,Vadodara,Gujarat,West,2025-04,3419.0,629.0,18.42,542.49,341225.76,176983.65,82048.3,25698.01,56495.8,16.56,11,9.64,2.83,25.0
REC017255,OUT0404,Franchise Outlet 0404,Franchise,Nagpur,Maharashtra,West,2024-05,1956.0,241.0,12.34,1658.04,399588.06,248163.76,105245.02,28176.04,18003.24,4.51,28,8.13,2.64,26.0
REC017256,OUT0123,Franchise Outlet 0123,Company-Owned,Chandigarh,Chandigarh,North,2023-04,6228.0,1463.0,23.5,1374.19,2010441.45,1278946.42,313712.07,70548.06,347234.89,17.27,28,9.16,3.75,30.0
REC017257,OUT0477,Franchise Outlet 0477,Company-Owned,Guwahati,Assam,East,2025-01,3394.0,985.0,29.05,1335.95,1315911.14,610319.92,368546.03,71377.8,265667.39,20.19,18,7.39,4.01,16.0
REC017258,OUT0611,Franchise Outlet 0611,Franchise,Ahmedabad,Gujarat,West,2023-06,10509.0,2731.0,26.0,869.94,2375817.97,1170733.01,369675.7,75665.31,759743.95,31.98,20,9.38,3.82,24.0
REC017259,OUT0404,Franchise Outlet 0404,Franchise,Nagpur,Maharashtra,West,2026-04,2436.0,344.0,14.15,1567.39,539181.54,254556.17,139767.31,32243.08,112614.97,20.89,28,12.06,2.48,38.0
REC017260,OUT0024,Franchise Outlet 0024,Company-Owned,Visakhapatnam,Andhra Pradesh,South,2023-12,5707.0,1093.0,19.16,955.47,1044333.89,632976.98,239943.91,36747.89,134665.12,12.89,14,3.24,3.38,25.0
REC017261,OUT0351,Franchise Outlet 0351,Franchise,Kochi,Kerala,South,2025-12,6638.0,1160.0,17.49,639.06,741315.27,334781.62,132128.32,34932.7,239472.63,32.3,22,9.01,3.27,22.0
REC017262,OUT0259,Franchise Outlet 0259,Franchise,Chennai,Tamil Nadu,South,2024-08,14493.0,4467.0,30.83,833.79,3724541.12,2078233.09,686760.07,252562.21,706985.76,18.98,7,5.94,4.51,16.0
REC017263,OUT0030,Franchise Outlet 0030,Franchise,Siliguri,West Bengal,East,2026-02,1874.0,282.0,15.08,1470.41,414655.4,198997.87,93349.1,12729.23,109579.21,26.43,17,9.48,2.48,22.0
REC017264,OUT0385,Franchise Outlet 0385,Franchise,Kolkata,West Bengal,East,2024-04,3042.0,652.0,21.46,864.52,563669.43,285644.07,111071.58,18893.04,148060.74,26.27,22,8.42,3.98,20.0
